WGD,H3K27ac_down,H3K27ac_up,H3K27ac_genebody,H3K27me3_down,H3K27me3_up,H3K27me3_genebody,H3K4me3_down,H3K4me3_up,H3K4me3_genebody,avg_expression,tau,gene_cds_gc,promoter_gc,rec_rate,te_dist,TEGroup_1,TEGroup_2,TEGroup_3,TEGroup_4,TEdenseAvgUp,TEdenseMaxUp,TEdenseAvgDown,TEdenseMaxDown,CG_up_ave,CG_down_ave,CG_body_ave,CHG_up_ave,CHG_down_ave,CHG_body_ave,CHH_up_ave,CHH_down_ave,CHH_body_ave,CG_up_max,CG_down_max,CHG_up_max,CHG_down_max,CHH_up_max,CHH_down_max,summit_fold_enrichment,upstream_distance,downstream_distance,Ka,Ks,omega,location
0,-0.1775473080997016,0.0011663133958049,0.62496568236789,-0.1686572578838599,-0.0434801770376416,-0.3797782645111297,-0.1570247682019946,-0.0020584372266058,0.6895680866673899,5.444423318019136,0.144120879092348,46.72489082969432,41.76470588235294,14.75,302,0.0,1.0,0.0,0.0,0.42044999999999993,1.0,0.06,1.0,0.8999056176470587,0.3291156771428572,0.01041666875,0.3232603722222222,0.1577778333333333,0.0049683829268292,0.0368964626760563,0.0143339682432432,0.0058683839416058,1.0,1.0,0.757143,0.683333,0.401732,0.511111,4.45679,21689.0,161.0,0.0189,0.3565,0.053,1.0
0,-0.0458288413760174,-0.0028667935150619,1.9821367027368235,-0.2812991045753669,0.0669452866704009,-0.3820835094270534,0.1467861198879534,0.0485617022352383,2.075713436892629,3.0697370160017425,0.4497922499443638,47.43589743589743,30.58823529411765,8.13,1811,0.0,0.0,1.0,0.0,0.0,0.0,0.04545,0.91,0.0739742972972972,0.1014245333333333,0.0,0.0091619911764705,0.0166666771428571,0.0138889,0.0056143212121212,0.0040896955631399,0.0,0.944444,0.766667,0.144841,0.288889,0.138889,0.0833333,4.209,54.0,349.0,0.0193,0.1909,0.1013,1.0
0,-0.0846780092396624,-0.1675198116093425,0.1121678093083431,-0.1720751350848029,0.1465675282153297,-0.2644333636346524,-0.2359331326937781,0.0656005523273509,0.3193276304719631,0.0695644676974767,1.0,44.96969696969697,36.47058823529412,8.13,676,0.0,0.0,1.0,0.0,0.24804999999999996,1.0,0.04575,0.96,0.6797052857142857,0.1254480677419354,0.0,0.338889,0.01218435,0.0,0.0431960953125,0.0038492852071005,0.0034391566666666,1.0,0.766667,0.527778,0.288889,0.614815,0.111111,7.34659,224296.0,1669.0,0.1552,0.4965,0.3126,1.0
0,-0.2185325755583806,0.0069816948339383,-0.1961223384755517,0.5547513046762956,0.5304037104290946,0.6213595052767116,-0.3113407073363379,0.1813475059894565,-0.3875376260299671,0.1670736299386005,0.970439238923362,43.570402298850574,37.64705882352941,8.12,0,0.0,1.0,0.0,0.0,0.13795,1.0,0.067,1.0,0.0,0.0596967871794871,0.1119637705035971,0.0123456666666666,0.0054727370967741,0.0047503030837004,0.0041740129629629,0.0057922453488372,0.0044309335802469,0.0,0.819048,0.111111,0.127273,0.111111,0.194444,7.34659,199100.0,22160.0,0.1915,0.3122,0.6134,1.0
0,-0.198168260315032,-0.1147888643162233,0.813241871590694,-0.157758216797367,-0.0787088338734272,-0.2123719192368631,-0.2045249856993208,-0.1004308932056422,0.6118916851222229,0.7840050158770419,0.7725642126852302,49.46236559139785,36.47058823529412,8.04,195,0.0,1.0,0.0,0.0,0.11599999999999998,1.0,0.0525,0.98,0.0,0.0017361104166666,0.0043560613636363,0.0,0.004468604347826,0.0,0.0,0.002703617704918,0.0030436196428571,0.0,0.0833333,0.0,0.0666667,0.0,0.134921,4.54561,217371.0,8434.0,0.0883,0.3673,0.2404,1.0
0,-0.4012192935135285,-0.3332628115334868,-0.0142214049721006,0.3621871382593179,0.0615260971782473,1.2282460329560592,-0.584287873019098,-0.1926493512217312,-0.1806636535313666,0.2058783476287354,0.9209892620404528,50.20576131687243,41.17647058823529,8.04,2608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0427299615384615,0.0694444444444444,0.0025641038461538,0.0076078874999999,0.0182367108695652,0.0,0.0040582756944444,0.0119018108280254,0.0038986368421052,0.688889,1.0,0.0833333,0.288889,0.111111,0.588889,4.54561,222676.0,3628.0,0.1065,0.466,0.2285,1.0
0,-0.291419033248024,-0.3005479068627568,1.5938399396787442,-0.2183239898940854,-0.0879762999422005,-0.1905892665048464,-0.6415656974291372,-0.3275050072268241,1.0058315604478545,1.4962062793694473,0.7381018959177073,52.85714285714286,39.41176470588236,8.03,92,0.0,0.0,1.0,0.0,0.10645000000000002,1.0,0.9259000000000001,1.0,0.1691876055555555,0.8714983488372093,0.0041152222222222,0.244479449090909,0.5166543273504272,0.0031746,0.0439553578740157,0.0680193596330275,0.0024509794117647,1.0,1.0,1.0,0.952381,0.694444,0.948864,5.78532,61755.0,884.0,0.1717,0.5949,0.2886,1.0
0,-0.2059947625430828,-0.4197805421370034,-0.1715015583890309,0.0377270435714112,0.1430657127028103,0.0871265273356477,-0.2432994058503012,-0.4558762767284565,-0.3457108411956173,2.0734138175541945,0.7548334989714737,42.58600237247924,30.0,8.01,286,0.0,1.0,0.0,0.0,0.0,0.0,0.556,1.0,0.0163120489361702,0.0,0.0017006785714285,0.001657075510204,0.2073410448275862,0.0,0.003426925,0.0371908204819277,0.004551179144385,0.683333,0.0,0.0555557,0.888889,0.125,0.403175,4.53947,36320.0,77507.0,0.1107,0.4652,0.238,1.0
0,-0.1611991574866723,0.0204401490506751,0.2660661965244665,-0.1744086622482367,-0.102177122790597,-0.0785191752727665,-0.1761177118019225,0.1580433386695862,0.1378387377342661,3.461246691665844,0.1594023381892056,47.24249797242498,44.70588235294118,8.01,2211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7162036666666667,0.1365079047619047,0.2063492142857142,0.403671936,0.0050505,0.0050793628571428,0.0221675923076923,0.0047694638095238,0.0037800179487179,1.0,1.0,0.952381,0.111111,0.295238,0.133333,3.24248,37929.0,73794.0,0.0403,0.3759,0.1071,1.0
0,-0.2256964672214959,-0.1194176043949016,0.3892251622323771,0.0318750902276898,0.1303588451224028,-0.1931648201081373,-0.057404407490462,0.3564085763954588,0.7139935789113679,2.848906268913776,0.2264696769914867,49.06181015452539,42.35294117647059,8.0,609,0.0,1.0,0.0,0.0,0.0,0.0,0.3715,1.0,0.003472225,0.0032051307692307,0.291666635,0.001190475,0.0078125,0.0068783095238095,0.0024605751824817,0.0591527466101694,0.0022169576530612,0.0833333,0.0416667,0.0333333,0.125,0.0833333,0.444444,4.54561,19248.0,2165.0,0.0485,0.4656,0.1042,1.0
0,-0.2696763421546868,0.0822014457207273,-0.0301434615282862,0.3128768618986614,0.0566671073551445,-0.2066051317087195,-0.046990308824088,0.3028997469130859,0.0822184503150931,3.579070614522217,0.1445951437389295,45.64393939393939,32.35294117647059,8.0,382,0.0,0.0,1.0,0.0,0.32755,1.0,0.20085,1.0,0.0,0.1863636636363636,0.1693423714285714,0.0,0.0877247533333333,0.0047296263157894,0.0011415520547945,0.0120630606557377,0.0029100513833992,0.0,1.0,0.0,0.292063,0.0833333,0.658333,4.95884,19125.0,1918.0,0.1123,0.2978,0.3772,1.0
